id_usuario,q1_energia_cognitiva,q2_tension_fisica,q3_rumiacion,q4_activacion_negativa,target_perfil_estres
U-3799,2,2,2,2,Hiperactividad_Ansiosa
U-3800,1,2,1,1,Hiperactividad_Ansiosa
U-3801,3,2,2,3,Hiperactividad_Ansiosa
U-3802,2,4,2,2,Hiperactividad_Ansiosa
U-3803,3,1,1,3,Hiperactividad_Ansiosa
U-3804,2,1,2,3,Hiperactividad_Ansiosa
U-3805,2,1,2,2,Hiperactividad_Ansiosa
U-3806,3,2,1,2,Hiperactividad_Ansiosa
U-3807,1,1,2,2,Hiperactividad_Ansiosa
U-3808,3,2,2,1,Hiperactividad_Ansiosa
U-3809,2,3,2,3,Hiperactividad_Ansiosa
U-3810,1,2,3,3,Hiperactividad_Ansiosa
U-3811,3,2,1,3,Hiperactividad_Ansiosa
U-3812,3,3,2,2,Hiperactividad_Ansiosa
U-3813,3,2,1,3,Hiperactividad_Ansiosa
U-3814,3,1,1,3,Hiperactividad_Ansiosa
U-3815,3,3,2,1,Hiperactividad_Ansiosa
U-3816,3,2,3,3,Hiperactividad_Ansiosa
U-3817,2,2,3,3,Hiperactividad_Ansiosa
U-3818,2,2,3,2,Hiperactividad_Ansiosa
U-3819,2,3,3,3,Hiperactividad_Ansiosa
U-3820,2,3,3,1,Hiperactividad_Ansiosa
U-3821,3,2,3,3,Hiperactividad_Ansiosa
U-3822,2,1,2,2,Hiperactividad_Ansiosa
U-3823,2,2,3,1,Hiperactividad_Ansiosa
U-3824,3,1,2,3,Hiperactividad_Ansiosa
U-3825,2,3,3,3,Hiperactividad_Ansiosa
U-3826,2,2,2,2,Hiperactividad_Ansiosa
U-3827,2,1,2,2,Burnout
U-3828,2,2,2,3,Hiperactividad_Ansiosa
U-3829,1,1,2,3,Hiperactividad_Ansiosa
U-3830,2,3,2,2,Hiperactividad_Ansiosa
U-3831,3,1,3,1,Hiperactividad_Ansiosa
U-3832,2,3,2,2,Fatiga_Fisica
U-3833,2,2,1,2,Hiperactividad_Ansiosa
U-3834,3,2,2,2,Hiperactividad_Ansiosa
U-3835,2,1,2,3,Hiperactividad_Ansiosa
U-3836,2,2,1,3,Hiperactividad_Ansiosa
U-3837,2,1,3,2,Hiperactividad_Ansiosa
U-3838,2,2,3,3,Hiperactividad_Ansiosa
U-3839,3,1,2,2,Hiperactividad_Ansiosa
U-3840,1,1,2,3,Hiperactividad_Ansiosa
U-3841,1,1,2,3,Hiperactividad_Ansiosa
U-3842,2,2,3,2,Hiperactividad_Ansiosa
U-3843,3,2,3,3,Hiperactividad_Ansiosa
U-3844,1,1,2,1,Burnout
U-3845,2,1,1,1,Hiperactividad_Ansiosa
U-3846,1,1,2,2,Hiperactividad_Ansiosa
U-3847,1,1,1,3,Hiperactividad_Ansiosa
U-3848,2,1,2,3,Hiperactividad_Ansiosa
U-3849,1,2,2,3,Hiperactividad_Ansiosa
U-3850,2,2,3,2,Hiperactividad_Ansiosa
U-3851,2,4,1,2,Hiperactividad_Ansiosa
U-3852,2,3,3,1,Hiperactividad_Ansiosa
U-3853,2,3,2,3,Hiperactividad_Ansiosa
U-3854,3,1,3,3,Hiperactividad_Ansiosa
U-3855,3,2,2,2,Fatiga_Fisica
U-3856,2,2,3,1,Fatiga_Fisica
U-3857,2,3,3,3,Burnout
U-3858,3,2,2,2,Hiperactividad_Ansiosa
U-3859,2,2,2,2,Hiperactividad_Ansiosa
U-3860,1,1,2,3,Hiperactividad_Ansiosa
U-3861,1,3,2,3,Hiperactividad_Ansiosa
U-3862,2,1,2,1,Hiperactividad_Ansiosa
U-3863,1,1,3,2,Hiperactividad_Ansiosa
U-3864,1,3,3,3,Hiperactividad_Ansiosa
U-3865,1,1,2,3,Hiperactividad_Ansiosa
U-3866,2,1,3,3,Hiperactividad_Ansiosa
U-3867,2,2,3,3,Hiperactividad_Ansiosa
U-3868,3,3,3,2,Hiperactividad_Ansiosa
U-3869,2,1,2,2,Hiperactividad_Ansiosa
U-3870,1,2,3,2,Hiperactividad_Ansiosa
U-3871,1,1,2,3,Hiperactividad_Ansiosa
U-3872,1,4,2,2,Hiperactividad_Ansiosa
U-3873,2,2,3,3,Hiperactividad_Ansiosa
U-3874,2,3,2,2,Hiperactividad_Ansiosa
U-3875,2,1,3,3,Hiperactividad_Ansiosa
U-3876,2,3,3,2,Hiperactividad_Ansiosa
U-3877,3,3,3,3,Hiperactividad_Ansiosa
U-3878,2,2,3,3,Hiperactividad_Ansiosa
U-3879,2,1,1,2,Hiperactividad_Ansiosa
U-3880,2,1,1,2,Hiperactividad_Ansiosa
U-3881,3,2,3,3,Hiperactividad_Ansiosa
U-3882,2,2,3,3,Hiperactividad_Ansiosa
U-3883,2,2,1,1,Hiperactividad_Ansiosa
U-3884,1,1,3,3,Burnout
U-3885,3,1,3,3,Hiperactividad_Ansiosa
U-3886,2,1,1,3,Hiperactividad_Ansiosa
U-3887,2,2,2,2,Hiperactividad_Ansiosa
U-3888,3,2,2,2,Hiperactividad_Ansiosa
U-3889,3,1,3,1,Hiperactividad_Ansiosa
U-3890,2,3,1,3,Hiperactividad_Ansiosa
U-3891,1,4,2,3,Hiperactividad_Ansiosa
U-3892,3,2,3,3,Hiperactividad_Ansiosa
U-3893,2,1,2,1,Hiperactividad_Ansiosa
U-3894,2,1,2,3,Hiperactividad_Ansiosa
U-3895,2,2,3,3,Hiperactividad_Ansiosa
U-3896,2,2,3,3,Hiperactividad_Ansiosa
U-3897,3,4,3,1,Hiperactividad_Ansiosa
U-3898,1,1,3,3,Hiperactividad_Ansiosa
U-3899,2,1,3,3,Hiperactividad_Ansiosa
U-3900,2,1,3,1,Fatiga_Fisica
U-3901,1,2,3,2,Hiperactividad_Ansiosa
U-3902,1,2,1,3,Hiperactividad_Ansiosa
U-3903,2,2,2,3,Hiperactividad_Ansiosa
U-3904,2,1,2,2,Hiperactividad_Ansiosa
U-3905,2,1,3,1,Hiperactividad_Ansiosa
U-3906,2,2,3,3,Hiperactividad_Ansiosa
U-3907,2,2,1,3,Burnout
U-3908,2,2,1,3,Hiperactividad_Ansiosa
U-3909,2,2,3,3,Hiperactividad_Ansiosa
U-3910,3,2,3,2,Hiperactividad_Ansiosa
U-3911,1,2,3,3,Hiperactividad_Ansiosa
U-3912,1,2,2,2,Hiperactividad_Ansiosa
U-3913,3,2,2,2,Hiperactividad_Ansiosa
U-3914,3,2,2,1,Hiperactividad_Ansiosa
U-3915,2,2,3,3,Hiperactividad_Ansiosa
U-3916,3,1,3,2,Hiperactividad_Ansiosa
U-3917,1,3,2,3,Hiperactividad_Ansiosa
U-3918,1,2,3,1,Hiperactividad_Ansiosa
U-3919,2,1,1,2,Hiperactividad_Ansiosa
U-3920,1,3,3,3,Hiperactividad_Ansiosa
U-3921,3,2,3,2,Hiperactividad_Ansiosa
U-3922,3,3,2,3,Hiperactividad_Ansiosa
U-3923,3,2,1,2,Hiperactividad_Ansiosa
U-3924,3,1,3,1,Hiperactividad_Ansiosa
U-3925,1,3,3,2,Hiperactividad_Ansiosa
U-3926,2,3,3,2,Hiperactividad_Ansiosa
U-3927,2,2,2,3,Hiperactividad_Ansiosa
U-3928,3,3,3,3,Hiperactividad_Ansiosa
U-3929,2,2,3,2,Hiperactividad_Ansiosa
U-3930,2,2,2,3,Hiperactividad_Ansiosa
U-3931,1,2,2,2,Hiperactividad_Ansiosa
U-3932,1,2,3,2,Hiperactividad_Ansiosa
U-3933,3,1,3,3,Hiperactividad_Ansiosa
U-3934,2,1,1,3,Hiperactividad_Ansiosa
U-3935,1,1,2,3,Hiperactividad_Ansiosa
U-3936,2,2,1,1,Hiperactividad_Ansiosa
U-3937,2,1,1,2,Hiperactividad_Ansiosa
U-3938,2,3,3,3,Hiperactividad_Ansiosa
U-3939,1,1,3,3,Hiperactividad_Ansiosa
U-3940,2,1,3,3,Fatiga_Fisica
U-3941,2,4,3,3,Hiperactividad_Ansiosa
U-3942,2,3,3,1,Burnout
U-3943,3,2,3,2,Hiperactividad_Ansiosa
U-3944,1,2,2,3,Hiperactividad_Ansiosa
U-3945,2,2,2,1,Fatiga_Fisica
U-3946,1,2,1,2,Hiperactividad_Ansiosa
U-3947,2,2,3,2,Hiperactividad_Ansiosa
U-3948,3,2,3,3,Hiperactividad_Ansiosa
U-3949,1,1,3,3,Hiperactividad_Ansiosa
U-3950,2,3,2,1,Hiperactividad_Ansiosa
U-3951,1,1,3,3,Hiperactividad_Ansiosa
U-3952,2,2,3,2,Burnout
U-3953,1,2,3,2,Hiperactividad_Ansiosa
U-3954,2,3,3,3,Burnout
U-3955,1,1,2,2,Hiperactividad_Ansiosa
U-3956,2,1,3,1,Hiperactividad_Ansiosa
U-3957,3,2,2,1,Hiperactividad_Ansiosa
U-3958,2,3,3,3,Hiperactividad_Ansiosa
U-3959,3,3,2,3,Hiperactividad_Ansiosa
U-3960,3,2,3,3,Hiperactividad_Ansiosa
U-3961,2,2,2,2,Burnout
U-3962,1,2,1,2,Hiperactividad_Ansiosa
U-3963,2,2,3,3,Hiperactividad_Ansiosa
U-3964,3,2,3,1,Hiperactividad_Ansiosa
U-3965,3,2,3,3,Hiperactividad_Ansiosa
U-3966,2,3,3,1,Hiperactividad_Ansiosa
U-3967,3,2,2,2,Hiperactividad_Ansiosa
U-3968,2,2,3,3,Hiperactividad_Ansiosa
U-3969,2,2,3,3,Hiperactividad_Ansiosa
U-3970,3,2,3,3,Hiperactividad_Ansiosa
U-3971,2,1,2,3,Hiperactividad_Ansiosa
U-3972,2,2,2,3,Hiperactividad_Ansiosa
U-3973,1,3,3,2,Hiperactividad_Ansiosa
U-3974,1,1,3,3,Hiperactividad_Ansiosa
U-3975,3,3,2,3,Hiperactividad_Ansiosa
U-3976,3,2,3,2,Hiperactividad_Ansiosa
U-3977,2,2,3,3,Hiperactividad_Ansiosa
U-3978,1,2,3,1,Hiperactividad_Ansiosa
U-3979,2,2,3,2,Hiperactividad_Ansiosa
U-3980,2,4,3,3,Hiperactividad_Ansiosa
U-3981,1,1,3,2,Hiperactividad_Ansiosa
U-3982,3,1,2,3,Hiperactividad_Ansiosa
U-3983,2,1,3,2,Hiperactividad_Ansiosa
U-3984,1,1,3,2,Hiperactividad_Ansiosa
U-3985,3,2,1,2,Hiperactividad_Ansiosa
U-3986,2,2,1,3,Hiperactividad_Ansiosa
U-3987,2,3,3,3,Hiperactividad_Ansiosa
U-3988,3,2,3,3,Hiperactividad_Ansiosa
U-3989,3,2,2,3,Hiperactividad_Ansiosa
U-3990,2,3,3,2,Burnout
U-3991,1,1,1,2,Hiperactividad_Ansiosa
U-3992,2,3,2,3,Hiperactividad_Ansiosa
U-3993,2,1,2,3,Burnout
U-3994,2,2,2,2,Hiperactividad_Ansiosa
U-3995,2,2,2,2,Hiperactividad_Ansiosa
U-3996,3,2,3,1,Hiperactividad_Ansiosa
U-3997,1,3,3,3,Hiperactividad_Ansiosa
U-3998,3,1,2,3,Hiperactividad_Ansiosa
U-3999,2,2,2,3,Hiperactividad_Ansiosa
U-4000,1,4,1,2,Hiperactividad_Ansiosa
U-4001,2,1,2,2,Hiperactividad_Ansiosa
U-4002,3,2,3,2,Hiperactividad_Ansiosa
U-4003,1,4,2,3,Hiperactividad_Ansiosa
U-4004,3,1,3,1,Hiperactividad_Ansiosa
U-4005,3,1,1,2,Hiperactividad_Ansiosa
U-4006,3,1,2,3,Hiperactividad_Ansiosa
U-4007,3,1,2,2,Hiperactividad_Ansiosa
U-4008,1,1,2,3,Hiperactividad_Ansiosa
U-4009,3,2,1,2,Hiperactividad_Ansiosa
U-4010,2,3,2,2,Hiperactividad_Ansiosa
U-4011,2,3,2,2,Hiperactividad_Ansiosa
U-4012,1,2,2,2,Hiperactividad_Ansiosa
U-4013,2,4,2,3,Hiperactividad_Ansiosa
U-4014,3,2,3,2,Hiperactividad_Ansiosa
U-4015,2,2,3,2,Hiperactividad_Ansiosa
U-4016,3,1,2,3,Hiperactividad_Ansiosa
U-4017,2,2,3,2,Hiperactividad_Ansiosa
U-4018,3,2,2,3,Hiperactividad_Ansiosa
U-4019,2,3,2,2,Hiperactividad_Ansiosa
U-4020,2,3,2,2,Burnout
U-4021,2,1,3,2,Fatiga_Fisica
U-4022,3,2,3,2,Hiperactividad_Ansiosa
U-4023,2,2,3,3,Hiperactividad_Ansiosa
U-4024,1,2,3,2,Hiperactividad_Ansiosa
U-4025,1,3,2,2,Hiperactividad_Ansiosa
U-4026,2,1,3,3,Fatiga_Fisica
U-4027,2,1,2,3,Hiperactividad_Ansiosa
U-4028,3,1,2,3,Hiperactividad_Ansiosa
U-4029,2,3,2,3,Hiperactividad_Ansiosa
U-4030,2,1,1,2,Hiperactividad_Ansiosa
U-4031,2,2,3,2,Hiperactividad_Ansiosa
U-4032,3,1,1,3,Burnout
U-4033,2,1,3,2,Hiperactividad_Ansiosa
U-4034,1,2,2,2,Burnout
U-4035,3,3,2,2,Hiperactividad_Ansiosa
U-4036,2,1,1,3,Hiperactividad_Ansiosa
U-4037,1,2,2,3,Hiperactividad_Ansiosa
U-4038,2,2,2,3,Hiperactividad_Ansiosa
U-4039,2,2,2,2,Hiperactividad_Ansiosa
U-4040,2,3,1,3,Hiperactividad_Ansiosa
U-4041,2,1,3,1,Hiperactividad_Ansiosa
U-4042,3,1,2,3,Hiperactividad_Ansiosa
U-4043,2,1,1,3,Hiperactividad_Ansiosa
U-4044,2,1,3,2,Hiperactividad_Ansiosa
U-4045,1,2,3,3,Hiperactividad_Ansiosa
U-4046,2,1,3,3,Burnout
U-4047,3,3,3,2,Hiperactividad_Ansiosa
U-4048,1,1,2,2,Hiperactividad_Ansiosa
U-4049,1,2,3,2,Hiperactividad_Ansiosa
U-4050,2,1,3,3,Hiperactividad_Ansiosa
U-4051,2,2,2,3,Hiperactividad_Ansiosa
U-4052,2,1,3,3,Hiperactividad_Ansiosa
U-4053,1,2,3,2,Hiperactividad_Ansiosa
U-4054,1,1,1,2,Hiperactividad_Ansiosa
U-4055,3,3,2,2,Hiperactividad_Ansiosa
U-4056,3,3,3,3,Hiperactividad_Ansiosa
U-4057,2,2,1,2,Hiperactividad_Ansiosa
U-4058,2,3,2,2,Hiperactividad_Ansiosa
U-4059,1,2,2,3,Hiperactividad_Ansiosa
U-4060,2,1,2,3,Hiperactividad_Ansiosa
U-4061,2,2,1,2,Hiperactividad_Ansiosa
U-4062,1,2,3,3,Hiperactividad_Ansiosa
U-4063,1,2,2,1,Hiperactividad_Ansiosa
U-4064,2,1,3,2,Hiperactividad_Ansiosa
U-4065,3,3,2,2,Hiperactividad_Ansiosa
U-4066,3,3,2,2,Hiperactividad_Ansiosa
U-4067,3,1,3,2,Hiperactividad_Ansiosa
U-4068,1,2,2,2,Hiperactividad_Ansiosa
U-4069,3,2,2,3,Hiperactividad_Ansiosa
U-4070,2,1,3,3,Hiperactividad_Ansiosa
U-4071,3,1,3,3,Hiperactividad_Ansiosa
U-4072,2,2,3,3,Hiperactividad_Ansiosa
U-4073,3,3,3,2,Hiperactividad_Ansiosa
U-4074,2,3,1,3,Hiperactividad_Ansiosa
U-4075,2,1,1,3,Fatiga_Fisica
U-4076,2,1,2,2,Hiperactividad_Ansiosa
U-4077,2,1,3,2,Burnout
U-4078,2,1,3,2,Hiperactividad_Ansiosa
U-4079,3,2,3,3,Hiperactividad_Ansiosa
U-4080,2,2,1,2,Hiperactividad_Ansiosa
U-4081,1,1,3,3,Hiperactividad_Ansiosa
U-4082,2,2,3,2,Burnout
U-4083,2,2,3,3,Hiperactividad_Ansiosa
U-4084,2,1,3,2,Hiperactividad_Ansiosa
U-4085,3,2,2,3,Hiperactividad_Ansiosa
U-4086,1,2,3,2,Hiperactividad_Ansiosa
U-4087,1,3,2,3,Hiperactividad_Ansiosa
U-4088,3,1,3,3,Hiperactividad_Ansiosa
U-4089,1,3,2,2,Hiperactividad_Ansiosa
U-4090,2,1,2,3,Hiperactividad_Ansiosa
U-4091,1,3,1,3,Hiperactividad_Ansiosa
U-4092,1,3,2,3,Hiperactividad_Ansiosa
U-4093,2,2,3,2,Hiperactividad_Ansiosa
U-4094,2,2,3,3,Hiperactividad_Ansiosa
U-4095,2,3,2,3,Hiperactividad_Ansiosa
U-4096,2,1,2,3,Hiperactividad_Ansiosa
U-4097,2,3,3,2,Hiperactividad_Ansiosa
U-4098,2,3,3,3,Hiperactividad_Ansiosa
U-4099,3,3,1,3,Hiperactividad_Ansiosa
U-4100,3,1,3,2,Hiperactividad_Ansiosa
U-4101,1,1,3,2,Hiperactividad_Ansiosa
U-4102,1,1,2,3,Hiperactividad_Ansiosa
U-4103,2,2,3,3,Hiperactividad_Ansiosa
U-4104,2,2,3,3,Hiperactividad_Ansiosa
U-4105,2,2,3,3,Hiperactividad_Ansiosa
U-4106,2,3,2,3,Hiperactividad_Ansiosa
U-4107,2,1,3,2,Hiperactividad_Ansiosa
U-4108,2,1,3,2,Hiperactividad_Ansiosa
U-4109,3,2,2,2,Hiperactividad_Ansiosa
U-4110,3,1,3,3,Hiperactividad_Ansiosa
U-4111,3,1,3,2,Hiperactividad_Ansiosa
U-4112,2,1,3,1,Hiperactividad_Ansiosa
U-4113,1,3,3,3,Burnout
U-4114,1,2,2,3,Hiperactividad_Ansiosa
U-4115,2,2,3,3,Hiperactividad_Ansiosa
U-4116,2,1,2,3,Hiperactividad_Ansiosa
U-4117,1,2,2,3,Hiperactividad_Ansiosa
U-4118,2,1,3,2,Burnout
U-4119,2,2,3,3,Hiperactividad_Ansiosa
U-4120,3,3,1,2,Hiperactividad_Ansiosa
U-4121,1,2,3,1,Hiperactividad_Ansiosa
U-4122,2,2,3,3,Hiperactividad_Ansiosa
U-4123,1,1,2,2,Hiperactividad_Ansiosa
U-4124,1,3,3,2,Hiperactividad_Ansiosa
U-4125,3,3,2,2,Hiperactividad_Ansiosa
U-4126,1,2,2,3,Hiperactividad_Ansiosa
U-4127,3,2,3,2,Hiperactividad_Ansiosa
U-4128,2,3,3,2,Hiperactividad_Ansiosa
U-4129,1,2,3,3,Hiperactividad_Ansiosa
U-4130,2,2,3,2,Hiperactividad_Ansiosa
U-4131,2,1,3,3,Hiperactividad_Ansiosa
U-4132,3,2,3,3,Hiperactividad_Ansiosa
U-4133,3,3,3,3,Hiperactividad_Ansiosa
U-4134,3,3,2,2,Hiperactividad_Ansiosa
U-4135,3,2,1,3,Hiperactividad_Ansiosa
U-4136,1,3,3,2,Hiperactividad_Ansiosa
U-4137,2,3,3,3,Hiperactividad_Ansiosa
U-4138,2,4,2,3,Hiperactividad_Ansiosa
U-4139,1,2,2,3,Hiperactividad_Ansiosa
U-4140,3,2,1,3,Hiperactividad_Ansiosa
U-4141,1,4,2,3,Fatiga_Fisica
U-4142,3,2,2,3,Hiperactividad_Ansiosa
U-4143,2,2,1,3,Hiperactividad_Ansiosa
U-4144,1,2,2,3,Hiperactividad_Ansiosa
U-4145,2,1,3,3,Hiperactividad_Ansiosa
U-4146,2,1,3,3,Hiperactividad_Ansiosa
U-4147,2,3,2,3,Hiperactividad_Ansiosa
U-4148,2,1,3,3,Hiperactividad_Ansiosa
U-4149,2,1,3,3,Hiperactividad_Ansiosa
U-4150,2,1,1,2,Fatiga_Fisica
U-4151,2,3,3,2,Hiperactividad_Ansiosa
U-4152,3,2,3,3,Hiperactividad_Ansiosa
U-4153,2,2,3,2,Hiperactividad_Ansiosa
U-4154,2,1,2,1,Hiperactividad_Ansiosa
U-4155,1,3,2,3,Hiperactividad_Ansiosa
U-4156,3,2,1,2,Hiperactividad_Ansiosa
U-4157,1,3,3,3,Hiperactividad_Ansiosa
U-4158,1,1,2,2,Hiperactividad_Ansiosa
U-4159,1,1,2,3,Hiperactividad_Ansiosa
U-4160,2,2,3,2,Hiperactividad_Ansiosa
U-4161,1,1,2,2,Hiperactividad_Ansiosa
U-4162,3,2,2,2,Hiperactividad_Ansiosa
U-4163,2,2,2,3,Hiperactividad_Ansiosa
U-4164,3,2,2,1,Hiperactividad_Ansiosa
U-4165,3,2,3,2,Hiperactividad_Ansiosa
U-4166,2,1,2,2,Hiperactividad_Ansiosa
U-4167,2,2,3,2,Hiperactividad_Ansiosa
U-4168,3,1,3,2,Hiperactividad_Ansiosa
U-4169,2,1,3,1,Hiperactividad_Ansiosa
U-4170,2,1,2,2,Hiperactividad_Ansiosa
U-4171,3,3,3,2,Hiperactividad_Ansiosa
U-4172,1,2,3,2,Hiperactividad_Ansiosa
U-4173,2,2,3,2,Hiperactividad_Ansiosa
U-4174,1,4,3,3,Hiperactividad_Ansiosa
U-4175,3,3,3,2,Burnout
U-4176,2,3,3,1,Hiperactividad_Ansiosa
U-4177,1,4,3,1,Hiperactividad_Ansiosa
U-4178,2,3,2,2,Hiperactividad_Ansiosa
U-4179,3,4,1,2,Hiperactividad_Ansiosa
U-4180,2,2,3,2,Hiperactividad_Ansiosa
U-4181,2,2,1,3,Hiperactividad_Ansiosa
U-4182,2,1,2,3,Hiperactividad_Ansiosa
U-4183,3,2,3,3,Fatiga_Fisica
U-4184,2,2,2,3,Hiperactividad_Ansiosa
U-4185,2,1,2,2,Hiperactividad_Ansiosa
U-4186,2,1,2,2,Hiperactividad_Ansiosa
U-4187,3,2,3,2,Hiperactividad_Ansiosa
U-4188,1,1,3,3,Hiperactividad_Ansiosa
U-4189,2,3,2,3,Hiperactividad_Ansiosa
U-4190,2,2,2,3,Hiperactividad_Ansiosa
U-4191,1,1,2,2,Hiperactividad_Ansiosa
U-4192,2,3,2,3,Hiperactividad_Ansiosa
U-4193,3,2,3,3,Hiperactividad_Ansiosa
U-4194,3,3,2,1,Burnout
U-4195,3,1,3,1,Hiperactividad_Ansiosa
U-4196,2,3,2,2,Hiperactividad_Ansiosa
U-4197,3,3,3,2,Hiperactividad_Ansiosa
U-4198,2,1,3,3,Fatiga_Fisica
U-4199,2,2,3,3,Hiperactividad_Ansiosa
U-4200,2,2,3,3,Hiperactividad_Ansiosa
U-4201,2,2,2,2,Hiperactividad_Ansiosa
U-4202,2,3,3,3,Hiperactividad_Ansiosa
U-4203,1,1,3,3,Hiperactividad_Ansiosa
U-4204,1,2,3,2,Hiperactividad_Ansiosa
U-4205,3,2,3,2,Hiperactividad_Ansiosa
U-4206,2,3,2,3,Hiperactividad_Ansiosa
U-4207,2,4,2,2,Hiperactividad_Ansiosa
U-4208,3,2,2,1,Fatiga_Fisica
U-4209,1,1,2,1,Hiperactividad_Ansiosa
U-4210,2,3,3,3,Hiperactividad_Ansiosa
U-4211,2,3,2,2,Hiperactividad_Ansiosa
U-4212,2,1,3,2,Hiperactividad_Ansiosa
U-4213,1,2,1,3,Hiperactividad_Ansiosa
U-4214,2,1,2,1,Hiperactividad_Ansiosa
U-4215,1,2,1,3,Hiperactividad_Ansiosa
U-4216,2,1,1,3,Hiperactividad_Ansiosa
U-4217,2,1,3,2,Hiperactividad_Ansiosa
U-4218,1,3,3,2,Hiperactividad_Ansiosa
U-4219,2,2,2,3,Hiperactividad_Ansiosa
U-4220,2,1,3,3,Hiperactividad_Ansiosa
U-4221,2,2,1,3,Hiperactividad_Ansiosa
U-4222,2,3,3,3,Hiperactividad_Ansiosa
U-4223,2,2,2,1,Hiperactividad_Ansiosa
U-4224,3,1,2,3,Hiperactividad_Ansiosa
U-4225,2,3,1,2,Hiperactividad_Ansiosa
U-4226,2,1,3,3,Hiperactividad_Ansiosa
U-4227,2,1,3,3,Fatiga_Fisica
U-4228,1,2,2,3,Hiperactividad_Ansiosa
U-4229,3,3,3,2,Hiperactividad_Ansiosa
U-4230,3,4,1,3,Hiperactividad_Ansiosa
U-4231,2,2,3,2,Hiperactividad_Ansiosa
U-4232,1,3,2,3,Hiperactividad_Ansiosa
U-4233,2,2,3,3,Hiperactividad_Ansiosa
U-4234,2,4,3,3,Hiperactividad_Ansiosa
U-4235,2,1,3,3,Hiperactividad_Ansiosa
U-4236,3,4,3,3,Hiperactividad_Ansiosa
U-4237,2,3,2,3,Hiperactividad_Ansiosa
U-4238,2,1,3,2,Hiperactividad_Ansiosa
U-4239,2,4,3,3,Hiperactividad_Ansiosa
U-4240,1,2,2,1,Hiperactividad_Ansiosa
U-4241,2,2,1,2,Hiperactividad_Ansiosa
U-4242,1,2,1,3,Hiperactividad_Ansiosa
U-4243,3,1,2,3,Hiperactividad_Ansiosa
U-4244,2,3,3,2,Hiperactividad_Ansiosa
U-4245,2,3,2,3,Hiperactividad_Ansiosa
U-4246,3,3,3,2,Hiperactividad_Ansiosa
U-4247,1,2,1,3,Hiperactividad_Ansiosa
U-4248,2,1,3,3,Hiperactividad_Ansiosa
U-4249,2,3,2,2,Hiperactividad_Ansiosa
U-4250,3,1,3,2,Hiperactividad_Ansiosa
U-4251,2,3,2,2,Hiperactividad_Ansiosa
U-4252,1,2,3,3,Hiperactividad_Ansiosa
U-4253,1,2,3,2,Burnout
U-4254,1,2,3,2,Hiperactividad_Ansiosa
U-4255,3,1,2,3,Hiperactividad_Ansiosa
U-4256,3,2,2,2,Hiperactividad_Ansiosa
U-4257,3,1,2,3,Hiperactividad_Ansiosa
U-4258,2,2,2,3,Fatiga_Fisica
U-4259,2,1,3,3,Burnout
U-4260,2,1,1,3,Hiperactividad_Ansiosa
U-4261,2,1,2,2,Hiperactividad_Ansiosa
U-4262,2,1,3,2,Hiperactividad_Ansiosa
U-4263,2,2,2,3,Fatiga_Fisica
U-4264,3,3,3,2,Hiperactividad_Ansiosa
U-4265,2,1,3,2,Hiperactividad_Ansiosa
U-4266,2,3,2,3,Burnout
U-4267,2,1,3,2,Hiperactividad_Ansiosa
U-4268,1,3,2,2,Burnout
U-4269,2,1,1,3,Hiperactividad_Ansiosa
U-4270,2,3,3,1,Hiperactividad_Ansiosa
U-4271,2,4,2,3,Hiperactividad_Ansiosa
U-4272,2,2,2,1,Hiperactividad_Ansiosa
U-4273,2,3,3,3,Hiperactividad_Ansiosa
U-4274,1,2,2,2,Hiperactividad_Ansiosa
U-4275,2,2,2,3,Hiperactividad_Ansiosa
U-4276,2,2,1,3,Hiperactividad_Ansiosa
U-4277,2,1,3,3,Hiperactividad_Ansiosa
U-4278,2,1,2,2,Hiperactividad_Ansiosa
U-4279,2,1,2,3,Hiperactividad_Ansiosa
U-4280,2,1,3,3,Hiperactividad_Ansiosa
U-4281,3,1,3,2,Hiperactividad_Ansiosa
U-4282,3,2,1,1,Hiperactividad_Ansiosa
U-4283,2,3,2,3,Hiperactividad_Ansiosa
U-4284,2,2,1,3,Hiperactividad_Ansiosa
U-4285,1,1,3,3,Hiperactividad_Ansiosa
U-4286,2,3,2,3,Hiperactividad_Ansiosa
U-4287,2,1,1,1,Hiperactividad_Ansiosa
U-4288,2,2,2,2,Hiperactividad_Ansiosa
U-4289,1,3,2,3,Hiperactividad_Ansiosa
U-4290,2,4,2,2,Hiperactividad_Ansiosa
U-4291,3,2,2,2,Hiperactividad_Ansiosa
U-4292,2,2,2,2,Hiperactividad_Ansiosa
U-4293,2,2,3,3,Hiperactividad_Ansiosa
U-4294,2,2,2,3,Hiperactividad_Ansiosa
U-4295,2,1,3,3,Hiperactividad_Ansiosa
U-4296,2,3,2,2,Hiperactividad_Ansiosa
U-4297,3,1,1,1,Hiperactividad_Ansiosa
U-4298,2,4,3,1,Hiperactividad_Ansiosa
U-4299,2,2,3,3,Hiperactividad_Ansiosa
U-4300,2,1,2,1,Hiperactividad_Ansiosa
U-4301,2,2,2,2,Hiperactividad_Ansiosa
U-4302,1,1,2,3,Hiperactividad_Ansiosa
U-4303,1,2,3,3,Hiperactividad_Ansiosa
U-4304,1,2,3,2,Hiperactividad_Ansiosa
U-4305,1,3,2,3,Hiperactividad_Ansiosa
U-4306,1,2,3,3,Hiperactividad_Ansiosa
U-4307,2,1,2,3,Hiperactividad_Ansiosa
